term		index			df
喷水		4771		9
喷粪		4772		13
嗓子		4773		21
嗓门		4774		5
嗓音		4775		6
嗜血		4776		9
嗷嗷		4777		18
嘉仪		4778		5
嘉嘉		4779		5
嘉欣		4780		10
嘉靖		4781		5
嘎嘎		4782		61
嘎子		4783		9
嘟嘟		4784		30
嘲笑		4785		20
嘲讽		4786		7
嘴上		4787		13
嘴唇		4788		55
嘴型		4789		19
嘴好		4790		5
嘴巴		4791		165
嘴形		4792		8
嘴皮子		4793		6
嘴脸		4794		49
嘴角		4795		34
嘴贱		4796		12
嘴边		4797		14
嘴里		4798		51
嘻嘻		4799		133
嘻嘻哈哈		4800		11
嘿嘿		4801		218
嘿嘿嘿		4802		18
噩梦		4803		15
噪音		4804		5
噱头		4805		7
噼里啪啦		4806		5
嚣张		4807		61
嚷嚷		4808		9
囚犯		4809		5
四不像		4810		7
四个		4811		110
四五		4812		5
四五遍		4813		6
四人		4814		10
四位		4815		8
四十		4816		20
四十分钟		4817		5
四十多		4818		9
四十多分钟		4819		7
四十多岁		4820		7
四叶草		4821		20
四哥		4822		12
四处		4823		11
四大		4824		31
四大名捕		4825		10
四大名著		4826		7
四季		4827		20
四射		4828		14
四少		4829		7
四岁		4830		6
四川		4831		29
四川人		4832		10
四川话		4833		7
四年		4834		38
四年级		4835		9
四方		4836		7
四月		4837		9
四条		4838		5
四次		4839		7
四海		4840		7
四爷		4841		16
四眼		4842		10
四级		4843		6
四肢发达		4844		7
四遍		4845		11
四部		4846		18
四集		4847		17
回不去		4848		14
回不来		4849		7
回事		4850		50
回事儿		4851		6
回到		4852		118
回去		4853		138
回味		4854		107
回味无穷		4855		16
回国		4856		11
回复		4857		140
回头		4858		98
回宫		4859		5
回家		4860		161
回应		4861		9
回归		4862		41
回忆		4863		239
回忆起		4864		11
回想		4865		20
回憶		4866		10
回报		4867		22
回放		4868		11
回来		4869		330
回温		4870		8
回看		4871		13
回眸		4872		5
回答		4873		61
回老家		4874		8
回过		4875		11
回过头来		4876		8
回音		4877		9
回顾		4878		123
回首		4879		18
因为		4880		629
因果		4881		9
因此		4882		25
因為		4883		21
因素		4884		25
因该		4885		9
团伙		4886		5
团体		4887		8
团团转		4888		17
团级		4889		8
团结		4890		22
团聚		4891		6
团长		4892		42
团队		4893		31
困住		4894		7
困难		4895		38
围住		4896		7
围剿		4897		7
围城		4898		9
围墙		4899		7
围巾		4900		13
围着		4901		27
围绕		4902		22
围脖		4903		6
围观		4904		23
固定		4905		19
固执		4906		24
固然		4907		10
国之		4908		9
国产		4909		142
国产片		4910		13
国人		4911		64
国仇家恨		4912		5
国企		4913		5
国共		4914		27
国共合作		4915		10
国内		4916		91
国军		4917		64
国剧		4918		11
国力		4919		7
国名		4920		7
国土		4921		15
国外		4922		67
国字		4923		6
国宝		4924		12
国家		4925		165
国家级		4926		5
国库		4927		5
国度		4928		15
国情		4929		12
国旗		4930		7
国有		4931		5
国民		4932		23
国民党		4933		68
国民政府		4934		6
国王		4935		21
国籍		4936		11
国耻		4937		14
国舅		4938		5
国色天香		4939		5
国语		4940		112
国语版		4941		29
国货		4942		5
国足		4943		5
国防部		4944		7
国际		4945		43
国际化		4946		5
图个		4947		10
图书馆		4948		9
图像		4949		13
图标		4950		5
图案		4951		8
图片		4952		18
图纸		4953		7
圆圆		4954		10
圆圆的		4955		11
圆形		4956		7
圆房		4957		6
圆月		4958		6
圆滑		4959		8
圆满		4960		17
圆舞曲		4961		5
圈圈		4962		8
圈套		4963		5
圈子		4964		7
圈里		4965		5
土八路		4966		11
土到		4967		5
土包子		4968		15
土匪		4969		63
土地		4970		29
土炮		4971		5
土狗		4972		6
土话		4973		5
土豆		4974		297
土豆丝		4975		5
土豆网		4976		7
土豪		4977		41
土鳖		4978		13
圣人		4979		12
圣女		4980		7
圣斗士		4981		6
圣旨		4982		7
圣母		4983		34
圣经		4984		5
圣诞		4985		8
圣诞节		4986		10
在世		4987		9
在乎		4988		51
在于		4989		39
在位		4990		10
在内		4991		5
在历史上		4992		9
在场		4993		10
在外		4994		19
在家		4995		69
在意		4996		69
在我心中		4997		30
在我看来		4998		12
在手		4999		6
在播		5000		13
在此之前		5001		5
在生活中		5002		8
在线		5003		7
在线看		5004		9
在读		5005		8
地上		5006		82
地下		5007		62
地下党		5008		28
地下室		5009		10
地主		5010		13
地位		5011		73
地区		5012		34
地名		5013		12
地图		5014		21
地址		5015		17
地域		5016		9
地带		5017		9
地府		5018		7
地摊货		5019		5
地方		5020		417
地板		5021		14
地步		5022		43
地沟油		5023		6
地洞		5024		5
地点		5025		28
地狱		5026		42
地球		5027		70
地理		5028		6
地瓜		5029		11
地痞		5030		8
地盘		5031		22
地看		5032		6
地说		5033		10
地道		5034		30
地道战		5035		5
地铁		5036		10
地雷		5037		9
地震		5038		11
地面		5039		13
场合		5040		13
场地		5041		8
场子		5042		7
场景		5043		137
场面		5044		77
坎坎坷坷		5045		5
坎坷		5046		14
坏事		5047		73
坏人		5048		236
坏到		5049		11
坏坏		5050		28
坏女孩		5051		6
坏孩子		5052		6
坏心眼		5053		6
坏死		5054		16
坏水		5055		5
坏脾气		5056		5
坏蛋		5057		71
坏话		5058		25
坏透		5059		6
坐下		5060		15
坐在		5061		54
坐火车		5062		6
坐牢		5063		33
坐等		5064		26
坐船		5065		6
坐车		5066		11
坐飞机		5067		7
坐骑		5068		5
坑人		5069		27
坑坑洼洼		5070		5
坑爹		5071		112
坑里		5072		6
块钱		5073		29
坚决		5074		28
坚守		5075		9
坚定		5076		13
坚强		5077		86
坚持		5078		115
坚持下去		5079		5
坚韧		5080		7
坟墓		5081		14
坦克		5082		17
坦然		5083		5
垂直		5084		5
垃圾		5085		507
垃圾桶		5086		9
垃圾箱		5087		5
型号		5088		16
埋下		5089		5
埋伏		5090		14
埋怨		5091		13
埋汰		5092		7
埋没		5093		5
埋葬		5094		9
埋藏		5095		7
城堡		5096		5
城墙		5097		9
城外		5098		6
城市		5099		67
城市猎人		5100		18
城府		5101		16
城管		5102		23
城里		5103		28
城里人		5104		20
城门		5105		13
培养		5106		32
培训		5107		13
基于		5108		6
基佬		5109		12
基友		5110		45
基因		5111		17
基地		5112		21
基层		5113		10
基情		5114		43
基本		5115		198
基本上		5116		61
基本功		5117		5
基本常识		5118		6
基础		5119		32
堂哥		5120		5
堂堂		5121		27
堂姐		5122		6
堕落		5123		27
堪忧		5124		14
堪比		5125		8
堪称		5126		34
堵住		5127		9
塑料		5128		23
塑造		5129		70
塑造成		5130		8
境内		5131		5
境界		5132		33
墓地		5133		8
墓碑		5134		13
墙上		5135		29
墙头草		5136		10
墙角		5137		9
增加		5138		27
增添		5139		5
增长		5140		7
墨水		5141		6
墨迹		5142		60
墨镜		5143		31
士兵		5144		67
士官		5145		6
士气		5146		7
壮士		5147		11
壮大		5148		5
声明		5149		7
声调		5150		5
声音		5151		420
处事		5152		10
处于		5153		17
处分		5154		6
处在		5155		11
处境		5156		6
处处		5157		54
处女		5158		23
处女座		5159		7
处死		5160		6
处理		5161		89
处罚		5162		5
处长		5163		16
备用		5164		5
备胎		5165		13
复习		5166		26
复仇		5167		36
复出		5168		8
复制		5169		21
复原		5170		7
复古		5171		10
复合		5172		11
复婚		5173		7
复杂		5174		84
复活		5175		56
复生		5176		11
夏天		5177		106
夏季		5178		7
夏家		5179		8
夏日		5180		15
夏末		5181		9
夏沫		5182		11
夏洛克		5183		16
夏至		5184		10
夏雨		5185		5
夕阳		5186		21
外人		5187		38
外传		5188		22
外公		5189		19
外出		5190		5
外加		5191		9
外勤		5192		5
外史		5193		8
外号		5194		15
外向		5195		5
外国		5196		79
外国人		5197		52
外地		5198		10
外地人		5199		7
外套		5200		18
外婆		5201		19
外孙女		5202		5
外形		5203		21
外挂		5204		17
外族		5205		8
外星		5206		11
外星人		5207		24
外景		5208		12
外甥		5209		10
外甥女		5210		5
外界		5211		6
外行		5212		12
外衣		5213		6
外表		5214		55
外观		5215		5
外语		5216		9
外貌		5217		35
外遇		5218		22
外露		5219		7
外面		5220		104
多一些		5221		14
多一点		5222		34
多万		5223		19
多丑		5224		10
多个		5225		21
多久		5226		86
多么		5227		115
多事		5228		31
多亏		5229		8
多些		5230		10
多人		5231		214
多会		5232		6
多余		5233		58
多出		5234		16
多分钟		5235		10
多剧		5236		5
多变		5237		12
多名		5238		5
多嘴		5239		9
多多		5240		52
多多少少		5241		6
多大		5242		30
多天		5243		11
多女		5244		6
多好		5245		143
多季		5246		5
多少		5247		457
多少倍		5248		16
多少岁		5249		8
多少级		5250		5
多岁		5251		41
多帅		5252		31
多年		5253		189
多得		5254		6
多情		5255		26
多想		5256		8
多才多艺		5257		7
多数		5258		17
多方面		5259		7
多月		5260		7
多有		5261		23
多来		5262		5
多枪		5263		13
多次		5264		112
多此一举		5265		12
多活		5266		6
多演		5267		5
多点		5268		61
多牛		5269		9
多疑		5270		7
多着呢		5271		6
多种		5272		8
多管闲事		5273		11
多能		5274		8
多脑		5275		6
多话		5276		13
多谢		5277		21
多贵		5278		5
多过		5279		7
多遍		5280		36
多部		5281		27
多钱		5282		25
多长		5283		13
多长时间		5284		18
多难		5285		10
多集		5286		52
夜夜		5287		7
夜幕		5288		7
夜店		5289		7
夜总会		5290		12
夜晚		5291		13
夜景		5292		6
夜空		5293		13
夜蒲		5294		5
夜里		5295		12
夜雨		5296		10
够不够		5297		6
够呛		5298		11
够意思		5299		9
大一		5300		5
大丈夫		5301		20
大三		5302		9
大不一样		5303		5
大不了		5304		21
大业		5305		12
大东		5306		9
大个		5307		13
大个子		5308		6
大为		5309		11
大乱		5310		5
大事		5311		47
大二		5312		6
大于		5313		10
大人		5314		109
大仙		5315		12
大众		5316		41
大伙		5317		13
大会		5318		14
大伟		5319		8
大伯		5320		5
大佐		5321		21
大佬		5322		14
大使		5323		6
大侠		5324		66
大便		5325		19
大儿子		5326		6
大元帅		5327		6
大公无私		5328		5
大兵		5329		12
大内		5330		8
大军		5331		12
大刀		5332		27
大剧		5333		13
大力		5334		16
大力支持		5335		11
大半		5336		9
大半夜		5337		8
大卫		5338		8
大厅		5339		6
大厦		5340		5
大厨		5341		5
大发		5342		27
大叔		5343		116
大叫		5344		12
大同		5345		7
大同小异		5346		7
大周		5347		5
大呼小叫		5348		7
大哥		5349		203
大哥大		5350		8
大唐		5351		29
大喊		5352		10
大喊大叫		5353		10
大嘴		5354		14
大嘴巴		5355		25
大团圆		5356		6
大国		5357		23
大圣		5358		6
大地		5359		19
大坏蛋		5360		15
大块		5361		6
大型		5362		13
大城市		5363		8
大增		5364		7
大声		5365		37
大多		5366		62
大多数		5367		49
大大		5368		57
大大咧咧		5369		7
大大的		5370		32
大夫		5371		29
大头		5372		22
大奖		5373		11
大好		5374		12
大好人		5375		11
大妈		5376		76
大姐		5377		70
大姑娘		5378		11
大姨		5379		7
大姨妈		5380		10
大娘		5381		14
大婶		5382		30
大嫂		5383		20
大字		5384		6
大学		5385		89
大学毕业		5386		24
大学生		5387		48
大宅门		5388		6
大宋		5389		16
大官		5390		11
大宝		5391		10
大家		5392		531
大家庭		5393		6
大家族		5394		7
大家闺秀		5395		19
大将		5396		19
大将军		5397		16
大小		5398		35
大少爷		5399		19
大局		5400		8
大山		5401		14
大帅		5402		15
大师		5403		56
大师傅		5404		6
大师级		5405		6
大帝		5406		17
大度		5407		15
大张旗鼓		5408		5
大当家		5409		9
大得		5410		5
大忌		5411		6
大志		5412		7
大快人心		5413		8
大意		5414		5
大成		5415		6
大战		5416		41
大户人家		5417		8
大批		5418		5
大招		5419		9
大捷		5420		8
大提琴		5421		5
大摇大摆		5422		9
大方		5423		33
大明		5424		19
大是大非		5425		5
大智		5426		6
大智若愚		5427		5
大有		5428		8
大本营		5429		7
大杂烩		5430		8
大权		5431		5
大東		5432		5
大案		5433		11
大概		5434		105
大款		5435		11
大气		5436		48
大水		5437		7
大汉		5438		26
大江南北		5439		7
大波妹		5440		5
大洋		5441		16
大海		5442		26
大清		5443		18
大漠		5444		13
大火		5445		8
大炮		5446		21
大点		5447		11
大烟		5448		6
大热天		5449		7
大熊		5450		7
大熊猫		5451		5
大爱		5452		364
大爱大爱		5453		10
大爱朴		5454		6
大爱林峰		5455		5
大爱诗		5456		6
大爱霍		5457		5
大爷		5458		89
大片		5459		40
大牌		5460		33
大牙		5461		7
大猩猩		5462		9
大猪		5463		5
大猫		5464		5
大王		5465		25
大理		5466		6
大男子主义		5467		9
大白天		5468		19
大白菜		5469		7
大盗		5470		13
大眼		5471		5
大碗		5472		6
大神		5473		73
大禹		5474		5
大笑		5475		7
大米		5476		14
大粪		5477		8
大红		5478		20
大红大紫		5479		9
大约		5480		15
大结局		5481		71
大美人		5482		11
大美女		5483		52
大美妞		5484		5
大老婆		5485		14
大老爷们		5486		11
大肚子		5487		13
大胆		5488		20
大胡子		5489		10
大脑		5490		39
大脚		5491		15
大脸		5492		12
大腕		5493		7
大腿		5494		31
大臣		5495		17
大致		5496		8
大舌头		5497		14
大萝卜		5498		6
大葱		5499		8
大虎		5500		9
大虾		5501		5
大街		5502		45
大衣		5503		7
大表哥		5504		6
大规模		5505		6
大言不惭		5506		5
大象		5507		21
大赏		5508		5
大赛		5509		7
大赞		5510		75
大过天		5511		5
大连		5512		7
大道		5513		12
大部分		5514		82
大都		5515		12
大量		5516		37
大钱		5517		6
大锤		5518		10
大长		5519		14
大门		5520		27
大闺女		5521		6
大队		5522		19
大队长		5523		14
大陆		5524		177
大陸		5525		8
大雨		5526		13
大雪		5527		7
大风		5528		6
大餐		5529		5
大饼		5530		14
大鹏		5531		11
大麻		5532		7
大黄		5533		6
大鼻子		5534		7
大龄		5535		7
天上		5536		51
天上掉		5537		9
天上飞		5538		6
天下		5539		184
天下人		5540		10
天下太平		5541		5
天下无敌		5542		21
天下第一		5543		32
天不怕地		5544		6
天亮		5545		20
天仙		5546		7
天佑		5547		16
天使		5548		128
天兵		5549		5
天前		5550		16
天台		5551		5
天后		5552		7
天呀		5553		10
天呐		5554		23
天命		5555		8
天哥		5556		11
天国		5557		23
天地		5558		43
天堂		5559		57
天壤之别		5560		12
天外飞仙		5561		6
天大		5562		16
天天		5563		263
天天向上		5564		5
天妒		5565		5
天子		5566		28
天宇		5567		19
天宝		5568		6
天宫		5569		7
天尊		5570		8
天屠龙		5571		5
天山		5572		9
天师		5573		6
天帝		5574		7
天平		5575		8
天底下		5576		16
天庭		5577		21
天心		5578		6
天性		5579		6
天意		5580		15
天才		5581		53
天文		5582		7
天方夜谭		5583		5
天明		5584		8
天晴		5585		8
天朝		5586		71
天机		5587		11
天杀		5588		8
天来		5589		6
天桥		5590		6
天气		5591		29
天津		5592		18
天涯		5593		68
天涯海角		5594		6
天演		5595		5
天然		5596		36
天猫		5597		6
天王		5598		19
天理		5599		24
天理不容		5600		5
天生		5601		84
天生一对		5602		32
天生丽质		5603		5
天界		5604		7
天皇		5605		16
天真		5606		77
天真无邪		5607		6
天眼		5608		8
天神		5609		6
天空		5610		69
天籁		5611		6
天线		5612		6
天翼		5613		10
天花板		5614		5
天蚕		5615		5
天蝎		5616		10
天蝎座		5617		6
天行		5618		6
天赋		5619		18
天边		5620		12
天造地设		5621		5
天道		5622		5
天长		5623		6
天雪		5624		5
天雷		5625		14
天马		5626		5
天马行空		5627		9
天黑		5628		14
天龙		5629		19
天龙八部		5630		37
太上皇		5631		5
太上老君		5632		10
太不像话		5633		10
太不容易		5634		9
太不给力		5635		10
太丑		5636		235
太久		5637		41
太乱		5638		28
太二		5639		14
太仓促		5640		7
太会		5641		16
太会装		5642		5
太低		5643		24
太作		5644		18
太俗		5645		6
太假		5646		419
太傲		5647		5
太像		5648		45
太入		5649		11
太冷		5650		7
太凶了		5651		5
太医		5652		11
太卡		5653		142
太厚		5654		6
太吊		5655		7
太后		5656		34
太君		5657		16
太和		5658		5
太土		5659		7
太坏		5660		94
太坑		5661		46
太多		5662		212
太多人		5663		12
太多太多		5664		13
太大		5665		106
太天真		5666		7
太太		5667		83
太好		5668		34
太好了		5669		266
太委屈		5670		12
太娘		5671		9
太婆		5672		5
太嫩		5673		12
太子		5674		60
太对		5675		30
太小		5676		58
太少		5677		81
太巧		5678		6
太差		5679		164
太帅		5680		232
太师		5681		7
太平		5682		20
太平公主		5683		9
太平洋		5684		12
太弱		5685		27
太强		5686		34
太强大		5687		14
太快		5688		95
太急		5689		5
太恶		5690		12
太悲		5691		9
太惨		5692		25
太想		5693		6
太慢		5694		110
太扯		5695		60
太招		5696		7
太无语		5697		19
太早		5698		8
太普通		5699		7
太暗		5700		5
太有		5701		129
太极		5702		19
太棒		5703		13
太棒了		5704		137
太次		5705		12
太毁		5706		7
太毒		5707		5
太气		5708		25
太水		5709		11
太深		5710		37
太渣		5711		14
太漂亮		5712		76
太烂		5713		144
太烦		5714		19
太烦人		5715		20
太爱		5716		32
太爷		5717		7
太爽了		5718		15
太牛		5719		71
太牛叉		5720		5
太特		5721		23
太狂		5722		6
太狠		5723		42
太猛		5724		9
太瘦		5725		17
太白		5726		13
太白金星		5727		7
太皇太后		5728		8
太监		5729		78
太短		5730		39
太矮		5731		9
太祖		5732		9
太神		5733		14
太穷		5734		20
太空		5735		11
太笨		5736		43
太精彩		5737		30
太糙		5738		5
太累		5739		18
太给力		5740		27
太美		5741		52
太老		5742		44
太肥		5743		6
太胖		5744		13
太能		5745		40
太脑		5746		13
太臭		5747		5
太色		5748		7
太花		5749		5
太苦		5750		16
太菜		5751		10
太萌		5752		16
太虐		5753		20
太虚		5754		5
太蠢		5755		18
太装		5756		23
太贱		5757		71
太贵		5758		8
太赞		5759		42
太软		5760		5
太软弱		5761		14
太过		5762		72
太过分		5763		51
太远		5764		30
太逗		5765		100
太配		5766		8
太酷		5767		39
太重		5768		41
太长		5769		89
太阳		5770		107
太阳神		5771		6
太阳能		5772		7
太阴		5773		5
太难		5774		26
太雷		5775		11
太雷人		5776		11
太骚		5777		7
太高		5778		30
太高兴		5779		7
太黑		5780		14
夫人		5781		86
夫君		5782		5
夫复		5783		6
夫妇		5784		35
夫妻		5785		113
夫妻俩		5786		8
夫子		5787		6
央视		5788		30
失业		5789		6
失去		5790		121
失心		5791		9
失忆		5792		33
失恋		5793		18
失控		5794		5
失望		5795		177
失真		5796		5
失眠		5797		11
失落		5798		19
失血过多		5799		5
失误		5800		21
失败		5801		148
失踪		5802		26
头上		5803		91
头像		5804		71
头儿		5805		5
头发		5806		239
头号		5807		5
头型		5808		33
头大		5809		6
头头		5810		16
头套		5811		19
头子		5812		23
头晕		5813		15
头猪		5814		7
头疼		5815		25
头痛		5816		11
头盔		5817		18
头目		5818		5
头绪		5819		10
头脑		5820		60
头顶		5821		9
头饰		5822		18
夸大		5823		12
夸奖		5824		5
夸张		5825		234
夹克		5826		7
夺取		5827		6
夺走		5828		6
奇侠		5829		9
奇侠传		5830		13
奇兵		5831		5
奇国		5832		7
奇奇		5833		9
奇妙		5834		9
奇幻		5835		9
奇异		5836		8
奇怪		5837		280
奇怪的是		5838		10
奇才		5839		5
奇案		5840		5
奇特		5841		9
奇缘		5842		15
奇葩		5843		136
奇谭		5844		43
奇迹		5845		55
奇遇		5846		5
奇隆		5847		5
奈何		5848		21
奉献		5849		8
奋斗		5850		56
契合		5851		5
契约		5852		8
奔放		5853		6
奔波		5854		6
奔跑		5855		16
奔驰		5856		15
奖金		5857		7
奖项		5858		5
套用		5859		8
套装		5860		11
套路		5861		41
奢侈		5862		15
奥巴马		5863		10
奥特曼		5864		20
奥运会		5865		6
奥迪		5866		9
女一		5867		29
女一号		5868		64
女中豪杰		5869		7
女主		5870		294
女主一		5871		5
女主丑		5872		21
女主人		5873		8
女主会		5874		7
女主像		5875		19
女主去		5876		6
女主哭		5877		8
女主太		5878		23
女主女		5879		5
女主好		5880		51
女主才		5881		5
女主挺		5882		16
女主换		5883		5
女主播		5884		5
女主是		5885		77
女主有		5886		13
女主毁		5887		7
女主比		5888		9
女主真		5889		24
女主穿		5890		7
女主老		5891		5
女主能		5892		6
女主脚		5893		6
女主蛮		5894		5
女主角		5895		340
女主说		5896		5
女主越		5897		13
女主长		5898		33
女二		5899		45
女二是		5900		7
女二长		5901		6
女人		5902		577
女人味		5903		48
女人真		5904		39
女仆		5905		13
女优		5906		11
女佣		5907		11
女侠		5908		12
女保镖		5909		5
女儿		5910		291
女儿国		5911		5
女兵		5912		15
女医生		5913		14
女友		5914		76
女同学		5915		8
女士		5916		13
女声		5917		5
女妖		5918		5
女娃		5919		6
女娲		5920		15
女婿		5921		39
女子		5922		103
女孩		5923		223
女孩儿		5924		13
女孩子		5925		95
女将		5926		7
女巫		5927		19
女强人		5928		19
女性		5929		49
女战士		5930		5
女扮男装		5931		21
女方		5932		11
女明星		5933		22
女星		5934		37
女朋友		5935		125
女杀手		5936		6
女汉纸		5937		6
女流氓		5938		5
女演员		5939		161
女版		5940		6
女特务		5941		11
女特工		5942		14
女猪		5943		17
女王		5944		80
女生		5945		103
女皇		5946		10
女真		5947		18
女神		5948		225
女票		5949		7
女老板		5950		6
女英雄		5951		5
女装		5952		18
女角		5953		14
女警		5954		38
女警官		5955		6
女警察		5956		25
女郎		5957		18
女配		5958		18
女配角		5959		8
女间谍		5960		6
女鬼		5961		8
女魔头		5962		5
奴婢		5963		14
奴役		5964		6
奴性		5965		6
奴才		5966		22
奴隶		5967		14
奶奶		5968		158
奶子		5969		9
奶昔		5970		5
奶油		5971		7
奶油小生		5972		6
奶爸		5973		9
奶牛		5974		5
奶粉		5975		15
奶罩		5976		5
奶茶		5977		27
奸人		5978		10
奸夫淫妇		5979		5
奸情		5980		11
奸细		5981		34
奸臣		5982		9
奸诈		5983		28
她们		5984		204
她俩		5985		25
她姐		5986		6
她家		5987		18
好下场		5988		26
好不好		5989		270
好不容易		5990		41
好丑		5991		302
好个		5992		5
好久		5993		123
好久不见		5994		13
好久好久		5995		5
好久没		5996		83
好乖		5997		18
好乱		5998		23
好了吗		5999		24
好了吧		6000		7
好事		6001		51
好些		6002		27
好亮		6003		6
好人		6004		278
好会		6005		8
好会装		6006		5
好似		6007		13
好作		6008		8
好使		6009		13
好假		6010		128
好傲		6011		5
好像		6012		672
好几		6013		36
好几个		6014		72
好几倍		6015		5
好几回		6016		12
好几年		6017		39
好几遍		6018		160
好几部		6019		29
好凶		6020		7
好剧		6021		122
好卡		6022		110
好卡好		6023		8
好厚		6024		5
好友		6025		34
好受		6026		6
好吃		6027		58
好吃懒做		6028		5
好听		6029		255
好命		6030		5
好哇		6031		9
好土		6032		13
好坏		6033		85
好处		6034		38
好多		6035		504
好多个		6036		9
好多好多		6037		15
好多年		6038		59
好多遍		6039		116
好大		6040		87
好太多		6041		11
好奇		6042		68
好奇心		6043		8
好好		6044		477
好好学		6045		6
好好学习		6046		14
好好看		6047		325
好好笑		6048		71
好娘		6049		11
好孩子		6050		15
好官		6051		7
好家伙		6052		5
好容易		6053		6
好少		6054		36
好巧		6055		8
好差		6056		43
好帅		6057		397
好帥		6058		11
好开心		6059		40
好弱		6060		6
好强		6061		9
好得多		6062		9
好心		6063		44
好心人		6064		6
好快		6065		15
好怀念		6066		80
好怕		6067		8
好怪		6068		21
好恶		6069		9
好悲		6070		6
好惨		6071		55
好想		6072		14
好想你		6073		8
好想哭		6074		12
好惹		6075		8
好意思		6076		81
好感		6077		105
好慢		6078		48
好戏		6079		40
好手		6080		6
好找		6081		9
好无语		6082		23
好日子		6083		31
好极了		6084		8
好样		6085		91
好桑心		6086		5
好棒		6087		42
好榜样		6088		5
好歹		6089		73
好比		6090		30
好气		6091		7
好汉		6092		24
好演		6093		12
好点		6094		75
好烂		6095		43
好烦		6096		73
好熟		6097		6
好爽		6098		26
好片		6099		36
好玩		6100		154
好玩儿		6101		9
好生		6102		9
好用		6103		10
好男儿		6104		9
好瘦		6105		21
好白		6106		10
好看		6107		707
好眼力		6108		11
好稀饭		6109		6
好端端		6110		9
好笑		6111		174
好笨		6112		24
好累		6113		7
好纯		6114		5
好美		6115		97
好羡慕		6116		30
好肥		6117		5
好能		6118		9
好脏		6119		6
好脑		6120		7
好色		6121		32
好苦		6122		7
好莱坞		6123		20
好萌		6124		79
好虐		6125		8
好蛋		6126		5
好蠢		6127		13
好装		6128		11
好评		6129		25
好话		6130		8
好象		6131		54
好贵		6132		8
好赞		6133		25
好身材		6134		6
好过		6135		12
好运		6136		9
好配		6137		49
好酷		6138		69
好重		6139		21
好长		6140		63
好长时间		6141		8
好难		6142		13
好雷人		6143		7
好靓		6144		12
好骗		6145		7
好骚		6146		10
如今		6147		92
如何		6148		149
如其		6149		5
如出一辙		6150		5
如初		6151		22
如同		6152		20
如意		6153		14
如愿		6154		5
如戏		6155		5
如是		6156		12
如有雷同		6157		8
如来		6158		16
如来佛		6159		6
如果		6160		618
如果说		6161		25
如梦		6162		10
如此		6163		260
如水		6164		10
如烟		6165		10
如玉		6166		11
如画		6167		5
如花		6168		10
如若		6169		5
如雪		6170		5
妃子		6171		24
妄想		6172		6
妄想症		6173		5
妆化		6174		9
妆容		6175		14
妇产科		6176		7
妇人		6177		9
妇女		6178		42
妇道		6179		8
妈个		6180		12
妈呀		6181		80
妈咪		6182		26
妈妈		6183		300
妈演		6184		11
妈祖		6185		7
妈蛋		6186		39
妍妍		6187		6
妒忌		6188		9
妓女		6189		38
妓生		6190		6
妓院		6191		16
妖女		6192		10
妖姬		6193		5
妖娆		6194		19
妖婆		6195		8
妖媚		6196		7
妖孽		6197		16
妖怪		6198		32
妖气		6199		6
妖精		6200		40
妖艳		6201		8
妖里妖气		6202		6
妙妙		6203		6
妞儿		6204		15
妞妞		6205		19
妞子		6206		6
妥协		6207		7
妥妥		6208		12
妨碍		6209		6
妩媚		6210		23
妮儿		6211		8
妮妮		6212		7
妮娜		6213		11
妮子		6214		7
妹儿		6215		6
妹夫		6216		15
妹好		6217		8
妹妹		6218		212
妹子		6219		106
妹纸		6220		25
妻儿		6221		6
妻子		6222		104
妻离子散		6223		5
姊妹		6224		7
始祖		6225		10
始終		6226		7
始终		6227		53
姐们		6228		5
姐夫		6229		39
姐妹		6230		95
姐妹俩		6231		8
姐姐		6232		223
姐弟		6233		9
姐弟恋		6234		10
姐演		6235		7
姑奶奶		6236		5
姑妈		6237		7
姑姑		6238		39
姑娘		6239		213
姑爷		6240		5
姓名		6241		15
姓李		6242		14
姓林		6243		6
姓氏		6244		16
姓白		6245		6
委员长		6246		8
委婉		6247		5
委屈		6248		53
委曲求全		6249		5
姗姗		6250		20
姚明		6251		9
姚晨		6252		12
姚笛		6253		13
姜子牙		6254		9
姥姥		6255		21
姥姥家		6256		6
姥爷		6257		5
姨太		6258		7
姨夫		6259		5
姨妈		6260		13
姻缘		6261		14
姿势		6262		40
姿态		6263		8
姿色		6264		13
威严		6265		18
威亚		6266		5
威信		6267		9
威力		6268		20
威廉		6269		8
威思敏		6270		5
威武		6271		54
威胁		6272		50
威风		6273		18
娃儿		6274		6
娃哈哈		6275		7
娃娃		6276		55
娃娃脸		6277		15
娃子		6278		9
娇小		6279		5
娇气		6280		8
娇羞		6281		8
娘们		6282		62
娘俩		6283		6
娘养		6284		5
娘娘		6285		45
娘娘腔		6286		34
娘子		6287		18
娘家		6288		13
娘演		6289		5
娘炮		6290		18
娘胎		6291		5
娜娜		6292		29
娜拉		6293		14
娱乐		6294		74
娱乐圈		6295		26
娶妻		6296		5
娶媳妇		6297		11
婆娘		6298		31
婆婆		6299		68
婆婆妈妈		6300		14
婆媳		6301		13
婆家		6302		10
婉儿		6303		6
婉转		6304		5
婊子		6305		45
婚事		6306		6
婚前		6307		12
婚后		6308		13
婚外情		6309		9
婚姻		6310		60
婚礼		6311		25
婚纱		6312		14
婴儿		6313		38
婶婶		6314		8
婷婷		6315		33
媒体		6316		18
媒婆		6317		9
媚外		6318		5
